session_id,player_name,date,balls_faced_played,wickets_lost_taken,bowling_speed_tracked,line_length_accuracy_pct
S_8156,B Stanlake,2024-03-03,66,0,,91.70475672345785
S_6520,B Stanlake,2024-03-18,81,2,,62.35342219182128
S_5023,Mujeeb Ur Rahman,2024-03-17,70,1,,60.477394604255835
S_4037,Mujeeb Ur Rahman,2024-02-11,26,3,,77.34788723091364
S_1233,A Dananjaya,2024-02-24,96,0,132.28167393550257,70.14582378368509
S_1745,A Dananjaya,2024-02-25,63,0,,94.0600648999418
S_8025,Shubman Gill,2024-01-18,87,0,,89.37227835638106
S_3538,Shubman Gill,2024-01-07,60,2,146.13794055810473,60.54065997065773
S_8171,Shivam Mavi,2024-01-06,57,1,,79.23678053871123
S_2115,Shivam Mavi,2024-04-08,50,4,126.30142011876208,73.79292769785111
S_8022,Shivam Mavi,2024-03-02,46,2,,77.17147515643697
S_6403,Shivam Mavi,2024-01-09,95,4,137.31061205071674,67.74016635387427
S_4030,Mohammed Siraj,2024-03-17,63,0,123.91055039144375,87.86239838889281
S_7747,Mohammed Siraj,2024-02-16,99,2,141.97324377391348,75.12746156547583
S_1646,Mohammed Siraj,2024-01-01,68,0,123.6379468007741,63.98166855815923
S_7539,H Klaasen,2024-04-04,51,3,,70.99384366812798
S_2690,H Klaasen,2024-02-09,33,3,137.90168970318652,71.80207123091334
S_1901,H Klaasen,2024-02-02,74,2,137.5578262652954,72.57686466805255
S_9655,H Klaasen,2024-01-24,42,1,126.28603871850378,65.07869506887576
S_7828,RK Bhui,2024-01-30,63,1,128.36615778782894,93.25739220529005
S_5761,RK Bhui,2024-03-19,57,2,147.41295009911397,90.79753472734308
S_3886,RK Bhui,2024-04-03,62,1,137.59378537124394,69.14357963587538
S_5931,RK Bhui,2024-04-02,63,4,,84.09157668164369
S_7553,JC Archer,2024-03-23,45,4,139.11142660510882,65.65731928246072
S_2145,PP Shaw,2024-02-12,26,4,,74.37831503533883
S_1296,PP Shaw,2024-03-17,98,4,,84.09025494495393
S_1007,PP Shaw,2024-02-01,83,1,,89.36398838359239
S_2287,LE Plunkett,2024-01-29,60,4,,71.01944043930574
S_7337,Mustafizur Rahman,2024-04-07,22,2,,91.79531417552927
S_5760,AD Hales,2024-01-30,30,4,123.05857648740832,74.16257599540347
S_5019,AD Hales,2024-02-17,39,4,,83.59025747619489
S_5867,AD Hales,2024-01-13,54,3,143.1672082767983,76.56246154095396
S_7686,AD Hales,2024-01-10,40,1,,89.46330481600866
S_7172,MK Lomror,2024-02-21,65,1,126.82897607458177,78.35527210502123
S_7981,MK Lomror,2024-01-11,82,4,,69.49834882778546
S_3970,MK Lomror,2024-01-12,26,0,,92.97552709604977
S_1025,MK Lomror,2024-01-15,52,4,120.93524727335763,90.45688416722848
S_2525,DR Shorey,2024-03-23,44,0,140.7950808076154,88.04800374122729
S_6957,DR Shorey,2024-01-08,87,4,,79.3140056736959
S_4395,DR Shorey,2024-02-21,23,2,124.59404401813211,60.34463887542039
S_7192,MM Ali,2024-01-16,36,3,133.06767474038128,74.51963976055582
S_1793,MM Ali,2024-03-06,82,0,,81.33349784139223
S_5942,MM Ali,2024-01-10,34,1,,70.98237501570051
S_5027,M Prasidh Krishna,2024-01-09,55,0,139.82182179327455,93.27122300529555
S_4397,P Chopra,2024-03-14,99,3,,73.04117862519779
S_8933,P Chopra,2024-04-02,25,1,147.15965485128268,62.90635652335653
S_2660,P Chopra,2024-02-29,82,0,,88.2570967420129
S_2421,JPR Scantlebury-Searles,2024-03-29,91,2,138.13142157248424,66.94900006038706
S_6113,JPR Scantlebury-Searles,2024-04-09,85,1,134.98855235996285,70.68250855451006
S_7185,JPR Scantlebury-Searles,2024-03-21,41,3,,85.58860440512467
S_9594,JPR Scantlebury-Searles,2024-01-16,73,0,149.6802191351887,83.77054210102449
S_5419,Abhishek Sharma,2024-01-25,82,4,,89.36107646940211
S_6731,Abhishek Sharma,2024-02-20,28,3,149.12714134349608,73.07619808369206
S_9533,Abhishek Sharma,2024-01-05,78,3,140.72854098803867,74.14519511219697
S_6097,IS Sodhi,2024-03-01,70,1,,93.2829473153042
S_6497,IS Sodhi,2024-03-10,82,2,129.6280631495832,68.82884918493096
S_7065,IS Sodhi,2024-01-04,67,2,,84.9202786419357
S_5677,IS Sodhi,2024-02-12,35,2,123.79967618541582,74.72205829075868
S_6712,SO Hetmyer,2024-02-16,73,2,,94.53438786281484
S_5675,S Dube,2024-01-28,37,1,,70.44577314017162
S_8096,Navdeep Saini,2024-01-06,20,0,121.20975719162853,63.31689648621079
S_8862,Navdeep Saini,2024-03-04,29,3,,68.43486902985713
S_3939,Navdeep Saini,2024-01-10,50,3,,84.3318760896124
S_2233,Navdeep Saini,2024-03-02,99,4,,80.20199112478966
S_5997,JM Bairstow,2024-02-04,52,1,,74.21871835919167
S_2369,JM Bairstow,2024-03-21,83,0,,70.6894724489963
S_8991,JM Bairstow,2024-03-20,56,4,131.38384141780395,77.72924999679915
S_3770,KMA Paul,2024-01-12,40,1,144.12914138866552,65.70901362908376
S_5460,KMA Paul,2024-02-04,34,0,,80.35779664355523
S_9250,KMA Paul,2024-03-19,25,3,,75.81541656282972
S_1120,KMA Paul,2024-04-02,51,4,143.78110217342254,82.01911525219934
S_2250,Rasikh Salam,2024-03-21,75,1,,71.65325864368306
S_6828,Rasikh Salam,2024-01-03,56,4,147.39617885442516,87.92308302730127
S_4483,N Pooran,2024-04-03,37,1,132.38518193276718,90.09490716172925
S_2151,N Pooran,2024-02-25,50,2,120.65959566117971,88.5907295062824
S_5681,N Pooran,2024-02-08,95,3,,88.54829392851218
S_4955,N Pooran,2024-02-23,97,2,,80.61276078968918
S_8011,P Ray Barman,2024-02-17,93,2,,64.93883769164273
S_8073,SM Curran,2024-02-14,28,2,,80.57283917732303
S_4708,GC Viljoen,2024-03-16,80,1,146.92585867130595,75.65061765857322
S_2555,GC Viljoen,2024-02-19,55,3,,78.230591282221
S_2787,GC Viljoen,2024-01-12,59,1,,60.70981102131033
S_9328,Avesh Khan,2024-03-02,66,4,,67.03977899066321
S_8973,Avesh Khan,2024-01-19,99,2,134.30261626524984,69.47361120878513
S_4897,S Lamichhane,2024-01-18,86,1,131.4424603135007,62.753172040999054
S_2515,HF Gurney,2024-03-03,71,0,126.18221339811525,75.4430384182101
S_6492,HF Gurney,2024-03-23,72,3,147.10853609396133,63.884818487263374
S_8565,SD Lad,2024-02-11,69,4,,92.93380257449778
S_9650,SD Lad,2024-01-17,76,1,136.63467342963511,66.29292347232764
S_5825,AS Joseph,2024-02-02,50,3,122.94173545687373,75.27054983415562
S_8283,AS Joseph,2024-03-13,93,0,,71.1039325757395
S_3282,AS Joseph,2024-02-10,72,4,,65.54876554749733
S_6592,R Parag,2024-01-16,71,4,142.90831438842477,75.65663493331657
S_5443,R Parag,2024-03-21,33,2,,75.29618039074198
S_3845,R Parag,2024-02-26,98,1,131.64399243006747,65.9766099207635
S_3274,R Parag,2024-02-08,91,2,125.120323059067,83.20171883205981
S_5829,MJ Santner,2024-01-31,41,3,128.7445241052761,76.46300485847033
S_3285,MJ Santner,2024-01-07,25,2,125.26800419125553,62.258755934563666
S_8843,MJ Santner,2024-02-09,43,4,,92.60372672043417
S_4628,MJ Santner,2024-03-30,33,4,,60.13018812863207
S_9721,JL Denly,2024-03-27,57,2,,94.32268768474174
S_1726,LS Livingstone,2024-03-31,79,1,,87.13933301073732
S_3815,LS Livingstone,2024-03-20,60,2,,76.56104280708348
S_1607,LS Livingstone,2024-01-26,89,2,128.05019373823973,84.42901268232647
S_4231,KK Ahmed,2024-03-20,20,4,,80.56961299195167
S_7103,AJ Turner,2024-01-28,97,4,,60.7747057860324
S_6594,AJ Turner,2024-03-24,98,2,,82.8908077180566
S_8211,AJ Turner,2024-04-06,65,0,140.20550360451776,64.02538278898342
S_2406,AJ Turner,2024-02-24,32,0,142.1683753973618,66.9238550094463
S_4680,Harpreet Brar,2024-01-16,27,4,147.04457553302248,69.46341323587298
S_4853,Harpreet Brar,2024-02-28,72,2,148.9216239039447,63.34510566819104
S_3347,Harpreet Brar,2024-01-18,35,3,,91.77355502220915
S_8098,Harpreet Brar,2024-04-02,41,0,124.66943978284772,73.7179416425953
S_1076,SE Rutherford,2024-01-09,43,3,142.9728996314262,63.20190352753765
S_9680,Y Prithvi Raj,2024-03-18,95,3,124.05114410041642,76.40280729487348
S_9448,P Simran Singh,2024-02-03,87,4,,60.77953592735283
S_5075,JL Pattinson,2024-02-20,98,1,140.7256051301944,87.54390269528598
S_1784,JL Pattinson,2024-02-29,41,4,146.52225888930553,75.82309786186404
S_2193,JL Pattinson,2024-02-08,88,3,,93.45715799867155
S_4598,A Nortje,2024-03-09,96,2,,87.78451525037514
S_2478,A Nortje,2024-01-26,27,0,131.75026789606648,81.76700474493573
S_9166,T Banton,2024-01-15,54,0,,80.193855866393
S_5526,D Padikkal,2024-04-01,80,3,142.02325743692708,83.15926555920261
S_7852,D Padikkal,2024-01-30,26,3,144.0913657402764,73.07776037305445
S_6340,YBK Jaiswal,2024-02-13,34,4,,82.68732121069945
S_8444,YBK Jaiswal,2024-01-15,33,1,122.01281197889637,80.7797024033002
S_9218,YBK Jaiswal,2024-03-27,72,3,139.68438275542326,90.8649180287239
S_8018,YBK Jaiswal,2024-02-12,26,4,146.99728630064016,75.68563056791507
S_7875,RD Gaikwad,2024-03-20,60,3,,69.8248409862608
S_7900,TU Deshpande,2024-03-22,88,0,,69.44907728994117
S_8496,TU Deshpande,2024-04-09,68,0,,90.5751357015907
S_2860,Abdul Samad,2024-01-15,66,2,120.28616862076635,74.1011510867517
S_4116,PK Garg,2024-02-28,64,2,121.98870562339651,72.8382059799002
S_8232,PK Garg,2024-01-03,45,4,145.83696681781157,65.41396968647014
S_6611,PK Garg,2024-03-29,83,2,,82.40878202332966
S_7742,JR Philippe,2024-02-22,72,0,147.08629941188988,73.80696209716268
S_7170,JR Philippe,2024-01-29,34,4,,89.55825359597792
S_9411,JR Philippe,2024-02-26,22,2,145.02334749798976,87.99169599783339
S_7041,JR Philippe,2024-03-12,38,1,,61.217971995392254
S_6356,Kartik Tyagi,2024-02-04,86,2,,81.22792788631267
S_1110,Kartik Tyagi,2024-03-30,43,4,,79.13189760801362
S_3504,Kartik Tyagi,2024-02-26,56,0,126.41210063945732,66.89337705730524
S_2906,Kartik Tyagi,2024-02-27,63,1,,75.71191029074765
S_6775,KL Nagarkoti,2024-01-10,85,2,120.24594963392886,91.45853811822214
S_5359,KL Nagarkoti,2024-03-18,29,2,125.32445504973035,68.82780969807166
S_3093,KL Nagarkoti,2024-03-23,47,1,,77.41773440768264
S_1321,KL Nagarkoti,2024-03-07,26,1,124.45205089458646,73.95944941814398
S_8436,CV Varun,2024-03-17,62,2,131.83980263849838,84.03010022261745
S_3514,CV Varun,2024-01-04,41,4,135.7127548965855,60.856809303462
S_1352,CV Varun,2024-01-12,21,2,,60.20734229089008
S_3502,I Udana,2024-03-12,95,2,,72.24475826317992
S_1107,I Udana,2024-02-06,96,2,140.22175358261086,67.51232870165501
S_4809,Ravi Bishnoi,2024-02-29,67,4,145.39683509883855,62.235323066935834
S_1508,Shahbaz Ahmed,2024-04-01,56,0,140.48181893385936,84.52655336039005
S_5971,Shahbaz Ahmed,2024-04-06,49,3,138.70171161081143,83.30004023399992
S_4065,Shahbaz Ahmed,2024-02-29,30,4,,88.2240986736301
S_4527,Shahbaz Ahmed,2024-03-04,39,0,131.73276732444663,62.79938689788642
S_9916,AT Carey,2024-04-01,54,1,120.9232553477748,81.61119617696275
S_3808,AT Carey,2024-02-16,21,3,,68.80005532656122
S_9823,AT Carey,2024-03-03,44,4,127.59622444927072,68.71251457001078
S_7805,AT Carey,2024-01-21,20,4,,73.94957284504447
S_4118,N Jagadeesan,2024-03-25,78,3,141.14386799775886,71.87075863837617
S_9776,T Natarajan,2024-02-15,33,3,,88.41935217399985
S_1537,P Dubey,2024-02-22,48,2,,60.563787649226796
S_5062,P Dubey,2024-02-22,77,4,135.27667614981235,81.96446083547262
S_7163,P Dubey,2024-03-06,20,1,,86.72653546365798
S_8399,P Dubey,2024-01-06,69,3,,86.87513230940493
S_6153,SS Cottrell,2024-03-20,64,2,,81.71010284060047
S_6664,SS Cottrell,2024-02-13,39,4,129.42132009052932,76.08598423733783
S_2446,SS Cottrell,2024-04-02,43,1,,73.48973849054575
S_7341,SS Cottrell,2024-03-28,72,2,,85.214562418232
S_6055,Arshdeep Singh,2024-03-17,49,4,,80.07248547273255
S_1124,Arshdeep Singh,2024-01-25,85,3,147.99339663505958,83.00191815740217
S_5756,DR Sams,2024-01-10,56,0,,61.01488605175818
S_7189,M Jansen,2024-01-08,56,2,123.14287609354321,75.89797383324043
S_7905,RM Patidar,2024-01-26,65,3,,84.33303795117075
S_1839,RM Patidar,2024-01-03,47,4,139.12177493805405,85.07240690059305
S_2137,RM Patidar,2024-01-05,94,1,,63.32094805516511
S_7446,KA Jamieson,2024-04-04,32,0,148.15084800888053,91.99547615787255
S_3063,KA Jamieson,2024-02-13,77,3,,73.97641512370286
S_9609,M Shahrukh Khan,2024-03-31,75,3,,64.90156842469801
S_9040,M Shahrukh Khan,2024-03-12,97,0,,93.01750545484586
S_9120,M Shahrukh Khan,2024-01-02,32,2,,72.72453543719043
S_9269,M Shahrukh Khan,2024-01-30,48,3,149.59242055448667,85.63016985989937
S_5861,JA Richardson,2024-04-04,80,3,,79.97985589405094
S_8919,JA Richardson,2024-03-29,78,4,135.06824593786163,85.25212105960854
S_1761,JA Richardson,2024-03-27,33,0,,94.30181800417697
S_2931,JA Richardson,2024-01-13,25,1,122.64018082534356,91.27371042244529
S_8904,Lalit Yadav,2024-02-03,98,3,,90.2251951098701
S_4093,Lalit Yadav,2024-03-27,59,4,143.445693885992,92.57826853206666
S_7227,Lalit Yadav,2024-04-06,99,4,,86.66605476117634
S_3340,Lalit Yadav,2024-03-08,61,4,,71.9309055422325
S_9955,Virat Singh,2024-01-15,92,2,,79.4884250099259
S_3160,Virat Singh,2024-03-25,28,2,140.35257755141137,81.26981891411745
S_9093,FA Allen,2024-04-02,39,0,129.8623796504882,85.21517957790223
S_6531,FA Allen,2024-02-14,92,0,133.6684912190052,81.41664296685634
S_3939,C Sakariya,2024-04-04,97,2,144.53954313231617,80.56930643359593
S_4996,C Sakariya,2024-02-20,83,4,138.74826825322185,63.38060388730863
S_7764,C Sakariya,2024-01-17,59,4,121.41973590409265,61.442973489967116
S_5555,C Sakariya,2024-03-01,98,1,135.96398218747058,74.08083368270131
S_6733,DJ Malan,2024-03-18,36,0,147.43372952642824,63.153977152695056
S_5960,KS Bharat,2024-04-03,42,1,,90.50409882478442
S_8235,KS Bharat,2024-03-24,61,2,,79.75053726344406
S_8229,PWH de Silva,2024-01-07,90,1,,68.54817951274275
S_6651,PWH de Silva,2024-02-19,99,0,139.02275835239516,94.46255292806782
S_3311,VR Iyer,2024-01-21,41,1,,75.96445231313217
S_8989,VR Iyer,2024-01-26,45,1,129.23172568093113,63.90578736683335
S_9653,GD Phillips,2024-02-09,34,0,,92.95716135198211
S_6526,GD Phillips,2024-03-02,65,2,145.57998459305162,87.12092012885321
S_3639,GHS Garton,2024-01-16,89,1,,92.56283302655353
S_4066,GHS Garton,2024-01-09,82,1,,78.00844278037842
S_6546,GHS Garton,2024-03-26,83,1,142.89855570609478,85.29141036920574
S_3655,GHS Garton,2024-02-14,84,1,138.75080363430988,89.89057167840753
S_8519,AK Markram,2024-01-21,43,3,,77.07568120993209
S_3711,AK Markram,2024-03-25,79,0,,92.77979640803022
S_5215,AK Markram,2024-03-10,47,2,,66.59288812234745
S_2999,AK Markram,2024-01-02,43,0,132.98404683678953,77.25768484256508
S_1246,K Yadav,2024-02-19,31,2,,81.83611301070397
S_3903,K Yadav,2024-03-02,63,2,136.51839893955432,68.77035518079674
S_5348,K Yadav,2024-04-03,58,4,146.79004087189492,85.1712308418193
S_6487,K Yadav,2024-02-28,74,3,,78.72921776856917
S_9621,T Shamsi,2024-02-21,29,3,139.82921461949027,71.30153740022654
S_2308,T Shamsi,2024-01-27,37,3,137.8784385237784,61.09765490816059
S_1532,T Shamsi,2024-01-24,22,0,,89.19473334436344
S_8142,T Shamsi,2024-02-11,53,1,139.225624092468,70.86393333535457
S_8849,NT Ellis,2024-02-16,24,0,132.0538101100009,91.81433121702025
S_5370,RV Patel,2024-03-18,59,0,144.61383870474944,89.88819620550902
S_7208,RV Patel,2024-02-22,26,4,,86.97248844551667
S_3276,TL Seifert,2024-01-20,22,4,,87.9280116238655
S_7028,Anmolpreet Singh,2024-02-17,22,0,,65.85554829976026
S_1665,Anmolpreet Singh,2024-03-21,75,1,,94.71226074171426
S_5008,Anmolpreet Singh,2024-03-17,20,0,134.093976620356,79.41089099410964
S_1521,Anmolpreet Singh,2024-01-28,25,2,136.1331747382693,65.35649090073375
S_5064,Anuj Rawat,2024-03-14,34,3,134.29014880483098,92.64961774761048
S_3548,Anuj Rawat,2024-03-07,38,2,147.26753232364362,92.96970064093551
S_1354,TH David,2024-02-20,51,2,,78.79038762897108
S_3215,DP Conway,2024-02-23,63,1,135.96353917376348,69.32321745005083
S_4765,DP Conway,2024-01-19,62,3,133.4510080629473,68.96309491834484
S_9600,DP Conway,2024-01-03,22,3,133.6228978013261,85.70704641128413
S_6543,Tilak Varma,2024-01-06,39,2,,64.42680898419583
S_1881,Tilak Varma,2024-01-13,54,3,,92.02101525425263
S_6229,Tilak Varma,2024-02-06,40,0,132.05519057069762,85.0941345743742
S_8803,R Powell,2024-01-29,66,2,130.70811893844404,94.63319858253035
S_3419,R Powell,2024-03-27,34,2,138.99850446998985,88.37522355308111
S_6247,R Powell,2024-03-23,30,4,129.54489811267962,67.6866665917768
S_5486,PBB Rajapaksa,2024-01-16,74,4,149.29505920938038,82.56353001252995
S_3320,PBB Rajapaksa,2024-02-05,89,4,144.759638545255,88.55371831420383
S_4081,PBB Rajapaksa,2024-02-05,48,3,132.12329543228873,67.75253677988485
S_7540,PBB Rajapaksa,2024-02-15,52,4,,83.39710173441914
S_1325,RA Bawa,2024-03-07,67,3,,69.27931415060088
S_9340,OF Smith,2024-01-27,91,4,,86.79616863902274
S_3369,OF Smith,2024-01-12,41,0,,69.40452575139939
S_4364,OF Smith,2024-02-07,30,0,,79.4342162912779
S_6950,A Badoni,2024-03-21,27,2,,68.74566735579172
S_4925,PVD Chameera,2024-01-16,85,4,,66.38173142523769
S_9784,PVD Chameera,2024-03-20,89,2,,71.81987711534785
S_5071,PVD Chameera,2024-03-19,66,0,,85.07666919247583
S_5996,A Manohar,2024-04-02,79,4,140.8582239883325,72.03487514399028
S_9792,R Shepherd,2024-01-09,22,1,,81.14719179521565
S_2152,R Shepherd,2024-02-26,72,2,,72.17082424457604
S_9062,R Shepherd,2024-02-24,20,1,,87.58416289808267
S_9890,R Shepherd,2024-01-22,27,1,135.60248049649752,89.05875674734847
S_6783,DJ Willey,2024-01-24,79,2,144.27098098521995,68.58566509706785
S_7249,DJ Willey,2024-04-05,67,1,,90.5771837922145
S_9075,D Pretorius,2024-02-12,70,2,128.93939383986807,60.41549713342758
S_2178,D Pretorius,2024-01-09,58,0,121.41117160244244,90.76885783625377
S_6455,D Pretorius,2024-03-07,29,1,148.4733737066474,94.95160617075346
S_9888,D Pretorius,2024-03-31,46,0,,78.42818067066327
S_4842,JM Sharma,2024-03-31,22,3,,70.92448969073371
S_3517,JM Sharma,2024-04-03,40,3,,77.79420918256194
S_1309,JM Sharma,2024-02-26,39,0,,70.68640646616433
S_7412,VG Arora,2024-01-03,21,4,,67.45700727565522
S_7412,VG Arora,2024-01-30,44,4,138.70883498583947,79.55474481086338
S_2953,VG Arora,2024-01-05,79,2,128.71928907919593,70.41224344974339
S_3389,VG Arora,2024-02-06,67,3,,85.03328987189215
S_8173,Mukesh Choudhary,2024-02-03,82,3,,81.04608885176529
S_7324,Mukesh Choudhary,2024-01-14,71,0,,81.91856879670615
S_8433,Umran Malik,2024-01-25,50,4,,94.65615277707514
S_1497,Umran Malik,2024-03-30,40,3,134.6104812154872,88.46137515495614
S_9221,D Brevis,2024-02-14,23,4,130.80426342416814,76.27623636557354
S_6935,B Sai Sudharsan,2024-03-02,79,2,149.36568045534705,90.80881206485905
S_2361,B Sai Sudharsan,2024-02-14,66,2,,81.49643033945887
S_2186,B Sai Sudharsan,2024-02-23,90,3,,72.71635664491535
S_3558,B Sai Sudharsan,2024-01-20,88,4,,82.64745581906058
S_4504,Ramandeep Singh,2024-02-08,21,2,126.4420537536469,78.0832490945356
S_7895,HE van der Dussen,2024-01-12,56,1,,80.56293677993727
S_1811,HE van der Dussen,2024-01-31,62,4,,70.66529821185425
S_3256,SS Prabhudessai,2024-03-01,94,3,,85.2113020767496
S_2469,Akash Deep,2024-01-13,63,2,,72.71806229743342
S_4275,JR Hazlewood,2024-02-13,47,1,148.47208180936263,62.73960682554566
S_6299,KR Sen,2024-01-29,54,2,,75.42992894458806
S_1328,KR Sen,2024-03-18,28,2,,67.36352940729434
S_6803,Aman Hakim Khan,2024-03-22,79,4,,61.170329494638416
S_9722,Aman Hakim Khan,2024-02-16,84,2,,70.84930477524145
S_9708,Aman Hakim Khan,2024-04-02,61,3,140.91273414782276,80.53871557757472
S_8379,HR Shokeen,2024-01-08,50,3,131.3748259193983,71.90962437819108
S_9992,HR Shokeen,2024-01-26,59,0,132.06469145531904,63.58380619776118
S_6889,HR Shokeen,2024-03-05,63,1,142.28464504754598,61.7798889091809
S_2620,Yash Dayal,2024-03-20,25,2,,64.68794267900002
S_4897,Yash Dayal,2024-02-29,46,3,,87.68514259228925
S_7721,DJ Mitchell,2024-02-09,25,1,,69.20234866712515
S_7804,DJ Mitchell,2024-03-02,29,2,,60.67105187624644
S_3940,Shashank Singh,2024-02-03,80,0,144.41487394778528,77.272821393121
S_1633,Shashank Singh,2024-02-08,27,0,,74.14770153626256
S_4446,Shashank Singh,2024-01-27,84,1,140.63695936437225,92.85624608979415
S_5887,B Indrajith,2024-02-08,40,2,,85.9561056908023
S_4759,Harshit Rana,2024-03-26,87,4,145.3043750737654,84.09308577850729
S_5161,Harshit Rana,2024-03-15,64,1,,92.77233952387448
S_2740,Harshit Rana,2024-02-11,59,1,125.7947325336294,83.37735657586296
S_7827,Mohsin Khan,2024-01-23,25,1,143.4718742593338,78.57627108358498
S_9966,Mohsin Khan,2024-04-02,72,4,,65.66634635183254
S_9142,Simarjeet Singh,2024-01-24,66,1,147.5236866567304,92.57318763884957
S_2059,Simarjeet Singh,2024-01-03,97,1,,67.67533488766907
S_7748,M Theekshana,2024-03-23,89,4,139.4859729319617,74.8485996122303
S_2399,M Theekshana,2024-01-02,66,3,,77.75879328457361
S_6681,M Theekshana,2024-04-04,42,4,,70.95588741455535
S_9467,M Theekshana,2024-01-13,22,1,,74.44344804012394
S_2408,AS Roy,2024-03-30,43,0,,83.09372949426881
S_4377,AS Roy,2024-03-18,45,2,135.68944545317498,64.00771687641435
S_3816,AS Roy,2024-02-02,26,4,140.15676046909118,91.90663719261998
S_8253,Fazalhaq Farooqi,2024-03-20,65,3,,72.33514560385946
S_5668,Fazalhaq Farooqi,2024-01-18,28,0,,67.92503617806776
S_7321,K Kartikeya,2024-01-06,70,3,,82.01897669692417
S_4597,RP Meredith,2024-01-29,93,1,127.81900364271004,65.70208075505667
S_2787,RP Meredith,2024-03-28,76,1,,64.3981400952854
S_2803,RP Meredith,2024-03-15,22,3,,89.35465835868509
S_2615,RP Meredith,2024-03-27,62,4,131.8606953258415,86.88723687326217
S_6291,KS Sharma,2024-04-04,99,1,,83.461187189354
S_5478,KS Sharma,2024-03-17,90,3,,63.72686171496473
S_5729,T Stubbs,2024-02-13,86,3,127.42518385709413,62.787954432581046
S_4343,T Stubbs,2024-01-09,72,0,,85.4019866435222
S_8720,T Stubbs,2024-01-15,85,2,,82.19192696038442
S_6011,R Sanjay Yadav,2024-02-08,91,1,128.14077105573412,66.48226290753627
S_3679,R Sanjay Yadav,2024-01-19,90,1,149.85478230600364,73.9688254845099
S_7571,A Tomar,2024-01-09,77,3,136.27076851476966,86.8939975132073
S_6492,A Tomar,2024-01-27,91,0,,68.84992425668956
S_4551,A Tomar,2024-03-06,51,4,,84.9210274969058
S_5096,PN Mankad,2024-01-05,82,2,143.54648950163383,67.00031223894617
S_9835,PN Mankad,2024-03-18,87,0,142.1641515023606,81.88240368501303
S_3755,PN Mankad,2024-02-12,76,3,120.96188088920415,62.912063577812724
S_1639,PN Mankad,2024-02-06,90,3,,77.55994858409721
S_2251,OC McCoy,2024-03-19,93,4,125.95230303580688,77.28955130502219
S_8041,OC McCoy,2024-02-25,98,3,,94.84307570066136
S_1611,Sikandar Raza,2024-01-13,84,0,144.3304612479621,90.06452368612409
S_1173,Rahmanullah Gurbaz,2024-02-21,82,3,144.4561913269695,62.96550391516113
S_2778,Rahmanullah Gurbaz,2024-02-26,90,0,121.67206579504206,80.08865311255704
S_8758,KR Mayers,2024-02-07,40,1,129.9622167247146,65.42296248682776
S_5964,KR Mayers,2024-02-02,25,3,141.85158558302197,82.5311986355023
S_8716,KR Mayers,2024-01-08,96,4,,70.01210180807499
S_4154,Mukesh Kumar,2024-02-07,51,1,,77.37062612202668
S_7875,Mukesh Kumar,2024-02-27,94,0,137.23723510419052,88.77961490155238
S_3372,HC Brook,2024-02-17,59,2,146.7384799448325,88.13596480573386
S_5158,HC Brook,2024-02-17,67,4,,94.66861667793363
S_3331,AU Rashid,2024-03-22,99,3,,85.12161906856808
S_4976,AU Rashid,2024-01-26,47,0,,60.808873396372725
S_7605,AU Rashid,2024-02-20,95,4,130.30594834494883,93.72194975296604
S_3357,C Green,2024-01-16,81,3,,60.64184361537274
S_7821,N Wadhera,2024-03-12,49,0,,69.23862989461549
S_5090,N Wadhera,2024-01-15,67,4,138.14822439593266,81.49317582914956
S_4257,N Wadhera,2024-03-31,35,3,140.6065823514527,87.17411627077361
S_6280,N Wadhera,2024-02-02,42,3,,63.80125908212724
S_9664,Arshad Khan,2024-02-14,99,4,125.967520785458,62.790849510031144
S_6399,Arshad Khan,2024-01-13,39,4,,91.97843591049518
S_5481,Abishek Porel,2024-04-03,45,2,,68.79576904997549
S_8771,Abishek Porel,2024-03-24,94,1,144.04817029839128,87.71006586544951
S_5588,Dhruv Jurel,2024-03-22,68,2,,79.24926452343524
S_4611,Dhruv Jurel,2024-01-28,85,4,,71.78774138787374
S_8082,Dhruv Jurel,2024-02-28,21,0,,66.51857284049211
S_5257,MG Bracewell,2024-03-26,50,2,,81.11639479756094
S_5443,MG Bracewell,2024-02-23,58,0,136.74695250838982,71.36796203831261
S_6613,MG Bracewell,2024-02-16,83,0,148.43610505859039,76.97751949471109
S_7928,MW Short,2024-03-21,33,0,131.92463977267883,67.59991414131852
S_1863,MW Short,2024-02-05,56,2,,90.29953473134013
S_1613,Mohit Rathee,2024-03-21,63,3,146.58221901286575,85.51618099903229
S_6386,YV Dhull,2024-01-31,30,4,,69.10739787775138
S_6767,YV Dhull,2024-01-08,79,1,,84.58184519356516
S_9076,YV Dhull,2024-03-27,95,2,,69.45871062716
S_3800,YV Dhull,2024-01-27,83,1,139.77733611152615,72.06754250290878
S_9772,Yudhvir Singh,2024-04-06,49,4,,92.26844705464626
S_3155,Yudhvir Singh,2024-03-05,86,1,134.0786973281245,64.08110382500803
S_3940,Yudhvir Singh,2024-02-04,58,3,146.78227628989066,90.97059433242106
S_3692,Atharva Taide,2024-02-24,39,3,,75.66683554329337
S_6025,Atharva Taide,2024-03-23,36,4,,61.32115609386017
S_2844,Atharva Taide,2024-02-19,91,2,,82.88404873396871
S_8635,Liton Das,2024-01-13,39,1,144.5520794249347,94.66310503526019
